"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 12/01/2024

Product: Historical Climate (Daily) - gridMET (METDATA)(http://www.climatologylab.org/gridmet.html) 
"Location (US County): Boulder County, Colorado"
Variable List: 
tmmn: Min Temperature
tmmx: Max Temperature
pr: Precipitation
********************************************************
Year,Month,Day,tmmn(degC),tmmx(degC),pr(mm)
1991,12,30,-9.01,3.57,0
1991,12,31,-8.34,0.12,2.16548
1992,1,1,-10.10,1.14,0.28512
1992,1,2,-9.90,7.49,0
1992,1,3,-5.17,7.48,0
1992,1,4,-5.39,8.34,0.03869
1992,1,5,-7.33,6.34,0
1992,1,6,-5.26,7.10,3.62917
1992,1,7,-8.58,1.36,4.10417
1992,1,8,-10.07,0.07,0.15893
1992,1,9,-10.97,1.04,0
1992,1,10,-8.51,6.86,0.08929
1992,1,11,-4.84,7.74,0.5369
1992,1,12,-10.62,-0.30,9.42262
1992,1,13,-14.15,-2.29,1.27262
1992,1,14,-13.83,-1.01,0.89226
1992,1,15,-19.27,-3.71,1.68393
1992,1,16,-9.47,6.21,0
1992,1,17,-10.74,0.60,0
1992,1,18,-14.00,-0.72,0.11786
1992,1,19,-11.36,4.90,0
1992,1,20,-6.12,6.70,0
1992,1,21,-6.57,5.49,0
1992,1,22,-10.55,0.11,0
1992,1,23,-11.45,2.66,0.05417
1992,1,24,-6.13,9.33,0.57738
1992,1,25,-5.51,8.44,0
1992,1,26,-4.13,8.23,0
1992,1,27,-5.33,6.63,0
1992,1,28,-4.97,10.76,0
1992,1,29,-2.71,9.07,0
1992,1,30,-3.34,10.79,0
1992,1,31,-1.94,12.89,0
1992,2,1,-0.66,12.42,0.15238
1992,2,2,-2.60,8.66,0.01726
1992,2,3,-5.06,3.62,0.55179
1992,2,4,-8.46,1.13,0.09583
1992,2,5,-9.70,1.93,0
1992,2,6,-7.76,5.51,0.17976
1992,2,7,-6.17,4.95,0.11488
1992,2,8,-7.53,5.58,0.39405
1992,2,9,-5.61,6.16,0.99464
1992,2,10,-6.33,5.62,0
1992,2,11,-5.58,6.59,0
1992,2,12,-6.23,7.19,0.4
1992,2,13,-5.40,8.05,0.30179
1992,2,14,-4.62,6.61,0.9
1992,2,15,-7.28,5.85,0
1992,2,16,-5.78,5.05,0.15595
1992,2,17,-7.41,2.67,0.43393
1992,2,18,-10.57,2.00,0.05
1992,2,19,-9.16,7.56,0.08095
1992,2,20,-4.99,9.54,0.3494
1992,2,21,-2.12,9.02,0.0369
1992,2,22,-4.88,9.37,0.19702
1992,2,23,-6.80,5.40,1.72024
1992,2,24,-10.21,4.88,0.54345
1992,2,25,-6.50,2.41,1.54405
1992,2,26,-8.51,6.06,0.18393
1992,2,27,-5.71,10.34,0.04464
1992,2,28,-2.87,12.96,0.05119
1992,2,29,-1.92,13.30,0
1992,3,1,-1.41,13.97,0.00357
1992,3,2,0.45,12.94,0.02857
1992,3,3,-1.01,12.06,3.82083
1992,3,4,-0.98,6.07,33.98571
1992,3,5,-4.68,6.66,0.59762
1992,3,6,-2.71,9.65,0.35595
1992,3,7,-1.54,10.99,0
1992,3,8,-3.00,8.45,23.44286
1992,3,9,-11.04,-0.43,8.16905
1992,3,10,-12.08,3.46,0.36012
1992,3,11,-9.06,3.49,0.10179
1992,3,12,-5.52,6.93,0
1992,3,13,-3.34,10.25,0
1992,3,14,-3.04,11.43,0.06726
1992,3,15,-2.48,12.44,0.0619
1992,3,16,-1.36,12.36,0
1992,3,17,-0.95,10.80,1.86607
1992,3,18,-3.48,7.02,1.62024
1992,3,19,-5.67,5.51,1.41071
1992,3,20,-5.61,9.53,0
1992,3,21,-5.71,4.22,6.38333
1992,3,22,-9.33,2.81,1.75595
1992,3,23,-5.54,9.09,0.78571
1992,3,24,-1.95,8.77,3.00119
1992,3,25,-4.82,8.97,0
1992,3,26,-3.65,10.39,0.40119
1992,3,27,0.40,13.55,0.6744
1992,3,28,0.74,9.19,18.20833
1992,3,29,-2.42,9.06,0.39881
1992,3,30,-3.00,12.68,1.06726
1992,3,31,-1.13,9.78,0.56488
1992,4,1,-5.43,9.76,1.28869
1992,4,2,-1.29,10.11,0
1992,4,3,-1.51,13.44,0
1992,4,4,0.84,16.31,0
1992,4,5,2.93,16.66,0
1992,4,6,2.67,15.71,0.04286
1992,4,7,0.36,13.74,0
1992,4,8,0.33,15.59,0
1992,4,9,1.63,17.51,0
1992,4,10,3.69,18.96,0
1992,4,11,5.54,17.11,1.26964
1992,4,12,1.40,19.60,0.42202
1992,4,13,4.67,23.07,0
1992,4,14,8.84,20.93,3.42976
1992,4,15,3.23,17.15,7.53274
1992,4,16,2.36,13.29,9.50655
1992,4,17,0.20,16.23,1.8125
1992,4,18,-1.88,10.86,2.27262
1992,4,19,-3.32,9.16,0.43036
1992,4,20,-1.55,7.94,0.08095
1992,4,21,-3.93,13.92,0
1992,4,22,0.94,15.10,0.8244
1992,4,23,1.07,12.82,0.88869
1992,4,24,-2.35,12.55,0
1992,4,25,-2.29,13.97,0.03036
1992,4,26,1.36,16.79,0.14048
1992,4,27,3.49,22.95,0.07917
1992,4,28,7.38,21.45,0.1
1992,4,29,6.83,23.50,0.25476
1992,4,30,7.77,23.53,0.0506
1992,5,1,7.21,21.99,0.59107
1992,5,2,1.29,14.83,0.34226
1992,5,3,2.89,18.46,0.11786
1992,5,4,2.88,18.77,0
1992,5,5,3.98,19.50,0
1992,5,6,3.55,21.00,0
1992,5,7,6.06,22.31,0.24405
1992,5,8,7.54,21.37,0.30655
1992,5,9,5.87,19.04,2.83988
1992,5,10,1.47,12.75,0.5131
1992,5,11,0.49,17.33,0.24167
1992,5,12,5.77,16.95,0.53036
1992,5,13,3.81,19.88,0.45714
1992,5,14,4.41,20.19,0.40179
1992,5,15,5.88,22.25,0
1992,5,16,7.40,20.81,0.18333
1992,5,17,4.07,21.83,0.2756
1992,5,18,6.51,24.13,0.25714
1992,5,19,7.80,23.92,0.5625
1992,5,20,6.43,22.96,2.25536
1992,5,21,7.08,20.01,6.92976
1992,5,22,3.09,14.97,2.24226
1992,5,23,1.87,16.48,1.20893
1992,5,24,3.26,17.26,2.2125
1992,5,25,3.10,11.66,7.25298
1992,5,26,0.41,15.52,5.81667
1992,5,27,1.22,7.05,6.45595
1992,5,28,-0.94,11.91,1.65893
1992,5,29,0.83,15.67,1.71429
1992,5,30,4.13,15.94,4.63036
1992,5,31,3.54,14.36,6.89048
1992,6,1,1.55,11.47,7.20119
1992,6,2,1.29,17.84,0
1992,6,3,4.56,21.42,0.8131
1992,6,4,4.65,20.79,0
1992,6,5,6.95,20.30,3.3381
1992,6,6,1.44,18.68,0.69524
1992,6,7,5.21,21.66,5.44583
1992,6,8,5.84,19.13,4.44405
1992,6,9,4.88,17.79,2.22143
1992,6,10,5.62,21.94,2.10357
1992,6,11,7.95,21.97,2.87024
1992,6,12,7.61,22.32,0.6619
1992,6,13,7.40,23.32,0.29464
1992,6,14,6.47,21.97,2.43869
1992,6,15,6.17,19.06,1.15595
1992,6,16,4.64,18.06,1.95298
1992,6,17,2.40,20.13,0.00357
1992,6,18,6.95,23.28,0.02143
1992,6,19,8.57,23.74,2.04821
1992,6,20,7.99,24.26,1.40179
1992,6,21,7.81,24.19,0.01429
1992,6,22,9.86,25.20,0.29345
1992,6,23,10.37,24.35,0.39821
1992,6,24,10.27,26.79,3.49167
1992,6,25,9.45,20.92,7.85417
1992,6,26,7.98,22.26,3.15238
1992,6,27,8.62,21.58,3.00833
1992,6,28,8.24,23.25,2.34464
1992,6,29,9.37,25.48,0
1992,6,30,9.56,24.88,0
1992,7,1,9.53,22.74,1.71607
1992,7,2,4.67,17.20,0.68929
1992,7,3,4.10,22.48,0
1992,7,4,9.66,25.60,0
1992,7,5,11.51,27.49,0.17321
1992,7,6,11.81,28.80,0
1992,7,7,12.92,25.68,1.58452
1992,7,8,9.75,22.97,0.55595
1992,7,9,9.90,24.78,0.22024
1992,7,10,6.93,23.96,0.83571
1992,7,11,9.43,24.86,0.9369
1992,7,12,9.55,22.86,2.075
1992,7,13,7.21,22.04,0.16131
1992,7,14,8.26,23.64,1.02798
1992,7,15,9.64,25.65,2.57857
1992,7,16,8.32,20.92,0.99107
1992,7,17,8.13,21.67,2.13929
1992,7,18,7.68,25.36,1.73631
1992,7,19,9.91,25.61,8.67976
1992,7,20,6.75,21.17,1.27321
1992,7,21,7.94,25.60,0.61726
1992,7,22,8.67,25.19,0.21845
1992,7,23,9.58,26.42,2.62143
1992,7,24,10.66,26.40,2.73155
1992,7,25,11.91,21.73,3.95536
1992,7,26,10.04,23.48,2.3244
1992,7,27,8.66,25.94,0.10179
1992,7,28,10.52,26.59,0.65655
1992,7,29,10.62,26.89,0.28214
1992,7,30,8.12,22.53,0.27083
1992,7,31,7.18,25.41,0.41905
1992,8,1,10.27,25.76,1.40595
1992,8,2,11.04,26.86,0.05238
1992,8,3,11.29,26.76,4.0131
1992,8,4,10.19,26.47,2.81012
1992,8,5,8.95,25.39,0
1992,8,6,10.25,24.53,1.25417
1992,8,7,8.77,25.23,0.35179
1992,8,8,11.18,25.78,1.14107
1992,8,9,11.55,27.84,0.77083
1992,8,10,13.01,26.89,1.62083
1992,8,11,10.49,25.08,1.03274
1992,8,12,9.01,21.92,4.13929
1992,8,13,7.36,24.72,0.33095
1992,8,14,8.05,24.03,0.49048
1992,8,15,9.34,25.99,0.85417
1992,8,16,12.07,23.09,3.88452
1992,8,17,9.45,19.86,3.8506
1992,8,18,6.21,21.99,0.17679
1992,8,19,7.90,24.46,0
1992,8,20,10.26,26.60,0.46012
1992,8,21,10.07,26.89,2.01607
1992,8,22,10.84,25.49,4.87619
1992,8,23,10.47,20.99,5.90476
1992,8,24,4.13,14.12,37.27798
1992,8,25,1.72,15.43,2.1875
1992,8,26,2.66,15.27,0.63929
1992,8,27,1.23,19.33,0.48214
1992,8,28,4.80,22.44,0
1992,8,29,7.14,20.57,0.07619
1992,8,30,5.53,19.74,0.81429
1992,8,31,7.14,20.41,0.65952
1992,9,1,6.52,20.19,2.28036
1992,9,2,6.47,22.18,0.19464
1992,9,3,7.12,24.77,0
1992,9,4,9.01,25.02,0.58036
1992,9,5,5.29,20.23,0.54226
1992,9,6,5.48,22.97,0
1992,9,7,5.16,20.61,0
1992,9,8,2.54,23.34,0
1992,9,9,8.01,23.07,0
1992,9,10,3.66,19.99,0
1992,9,11,5.45,26.38,0.31845
1992,9,12,10.69,25.36,0.38036
1992,9,13,9.17,24.70,0.30714
1992,9,14,8.39,24.44,0
1992,9,15,9.90,25.45,0.37262
1992,9,16,9.34,25.29,0.48452
1992,9,17,8.89,23.19,1.95833
1992,9,18,2.98,18.18,0
1992,9,19,5.37,22.24,0.81964
1992,9,20,7.83,21.35,0.38393
1992,9,21,6.11,18.97,0.30238
1992,9,22,3.46,22.47,0
1992,9,23,6.94,25.95,0
1992,9,24,8.81,26.35,0.375
1992,9,25,5.13,17.84,0.99643
1992,9,26,-0.71,16.17,0
1992,9,27,2.65,21.23,0
1992,9,28,0.75,19.31,0
1992,9,29,4.43,22.69,0
1992,9,30,6.41,22.64,0
1992,10,1,6.17,23.40,0
1992,10,2,7.94,23.31,0.0375
1992,10,3,6.81,22.82,0.19881
1992,10,4,6.29,20.41,0.02143
1992,10,5,3.62,16.80,1.91667
1992,10,6,1.40,14.83,0
1992,10,7,-6.07,5.68,2.49286
1992,10,8,-8.19,10.16,0
1992,10,9,-0.02,12.56,0.07619
1992,10,10,-2.47,13.44,0.32083
1992,10,11,2.37,18.76,0.02976
1992,10,12,4.85,20.28,0
1992,10,13,5.45,21.43,0
1992,10,14,1.62,13.84,0
1992,10,15,-0.57,14.51,0.07619
1992,10,16,-5.66,12.10,0
1992,10,17,-0.22,14.93,0.125
1992,10,18,-2.24,16.12,0
1992,10,19,3.35,18.30,0
1992,10,20,3.06,20.09,0
1992,10,21,4.36,20.74,0.15357
1992,10,22,4.37,19.18,0
1992,10,23,6.47,18.96,0
1992,10,24,3.30,19.75,0
1992,10,25,4.03,16.84,7.36964
1992,10,26,2.34,14.95,0.08274
1992,10,27,1.66,16.05,0
1992,10,28,0.06,9.63,1.55774
1992,10,29,-3.81,9.58,0.14286
1992,10,30,-1.99,13.22,0.13631
1992,10,31,0.10,10.11,1.89167
1992,11,1,-3.88,6.91,0.9494
1992,11,2,-4.74,6.06,10.35952
1992,11,3,-9.37,-0.11,0.34702
1992,11,4,-12.54,-1.90,0
1992,11,5,-12.05,-1.19,0.19464
1992,11,6,-7.61,3.09,0.0119
1992,11,7,-7.31,7.56,0.27202
1992,11,8,-3.05,6.84,0
1992,11,9,-4.63,6.46,2.75774
1992,11,10,-6.20,0.95,1.27857
1992,11,11,-7.52,3.05,1.64286
1992,11,12,-6.94,5.81,0.16726
1992,11,13,-6.58,6.64,0.47857
1992,11,14,-3.51,10.28,0.05536
1992,11,15,-1.69,12.11,0.09881
1992,11,16,-1.35,12.21,0
1992,11,17,-0.30,9.86,0.03869
1992,11,18,-1.74,7.56,0.23869
1992,11,19,-4.02,4.87,0.87917
1992,11,20,-5.79,1.55,11.68036
1992,11,21,-10.69,-1.86,4.39107
1992,11,22,-10.87,1.11,2.09405
1992,11,23,-12.33,-1.38,10.63631
1992,11,24,-14.82,-8.16,0.80833
1992,11,25,-13.96,-3.84,0.31964
1992,11,26,-11.96,0.95,0
1992,11,27,-9.95,3.53,0.1506
1992,11,28,-7.73,1.28,1.8006
1992,11,29,-13.67,-3.75,3.08036
1992,11,30,-13.46,1.49,0
1992,12,1,-8.31,0.80,0
1992,12,2,-10.44,1.47,0
1992,12,3,-12.06,0.33,0.00357
1992,12,4,-16.24,-6.76,3.55
1992,12,5,-14.29,-2.28,1.16726
1992,12,6,-11.26,0.77,0.025
1992,12,7,-11.05,3.09,0
1992,12,8,-6.25,6.72,0.20238
1992,12,9,-6.52,5.97,0
1992,12,10,-5.37,5.25,1.5506
1992,12,11,-1.94,10.25,0.11667
1992,12,12,-8.93,2.46,1.99405
1992,12,13,-12.30,-5.28,2.41667
1992,12,14,-14.47,-1.51,0.98929
1992,12,15,-10.71,0.33,0.88214
1992,12,16,-12.70,-3.98,4.43571
1992,12,17,-14.39,-0.46,0.66607
1992,12,18,-9.84,-0.98,3.17024
1992,12,19,-13.36,-3.95,0.05298
1992,12,20,-13.18,0.45,0
1992,12,21,-8.75,2.29,0
1992,12,22,-9.76,1.56,0.17917
1992,12,23,-9.70,1.42,0.14345
1992,12,24,-8.07,5.73,0.13274
1992,12,25,-10.82,1.58,0.02024
1992,12,26,-8.17,5.31,0
1992,12,27,-6.44,5.76,0
1992,12,28,-5.75,4.06,0.25893
1992,12,29,-4.27,7.67,0.43631
1992,12,30,-5.94,4.57,0.8125
1992,12,31,-7.18,2.16,0.07381
1993,1,1,-7.17,6.59,0.05179
1993,1,2,-3.10,7.95,0.04048
1993,1,3,-11.77,1.29,1.37917
1993,1,4,-14.15,-0.34,0
1993,1,5,-11.05,-1.06,0.04226
1993,1,6,-11.37,-1.03,0.06071
1993,1,7,-10.58,-1.19,2.19762
1993,1,8,-11.43,-1.62,2.88274
1993,1,9,-15.78,-6.57,1.7994
1993,1,10,-17.46,-3.76,0.0244
1993,1,11,-12.65,0.62,0.30774
1993,1,12,-14.24,-3.69,0.01071
1993,1,13,-14.23,-4.04,0.21429
1993,1,14,-10.80,4.05,0.33274
1993,1,15,-6.87,5.13,0.52321
1993,1,16,-6.74,5.63,0.98333
1993,1,17,-7.31,2.24,0.5994
1993,1,18,-8.14,3.33,0.02738
1993,1,19,-8.56,0.38,1.02917
1993,1,20,-7.52,5.24,0.75893
1993,1,21,-3.36,6.36,0.6506
1993,1,22,-4.83,8.70,0.44821
1993,1,23,-11.46,-0.30,0.59286
1993,1,24,-12.70,1.55,0.01786
1993,1,25,-8.99,6.58,0
1993,1,26,-3.42,7.76,0.02202
1993,1,27,-3.86,8.44,0
1993,1,28,-8.12,3.47,0
1993,1,29,-9.17,2.01,0
1993,1,30,-7.04,6.83,0.13631
1993,1,31,-3.30,8.07,0
1993,2,1,-5.17,4.53,1.82083
1993,2,2,-6.83,2.85,1.23214
1993,2,3,-7.41,-0.56,1.01786
1993,2,4,-9.60,-0.94,1.33869
1993,2,5,-9.75,5.27,0
1993,2,6,-4.25,9.32,0.0881
1993,2,7,-2.93,6.40,1.71845
1993,2,8,-4.29,5.24,1.57738
1993,2,9,-2.56,5.94,2.4006
1993,2,10,-8.95,1.80,7.20238
1993,2,11,-10.93,-1.23,0.3506
1993,2,12,-9.83,3.42,0.82738
1993,2,13,-9.75,1.39,0.18333
1993,2,14,-11.44,1.01,0
1993,2,15,-16.48,-5.72,4.675
1993,2,16,-18.88,-10.87,1.39167
1993,2,17,-19.10,-3.46,1.36071
1993,2,18,-10.80,6.51,0
1993,2,19,-3.90,7.97,2.0994
1993,2,20,-4.28,6.47,3.17917
1993,2,21,-9.57,-0.96,0.84583
1993,2,22,-10.56,-0.39,1.24107
1993,2,23,-10.82,1.44,0.90476
1993,2,24,-8.02,2.55,2.39286
1993,2,25,-9.59,-1.63,0.14464
1993,2,26,-11.10,1.69,0.15179
1993,2,27,-8.11,4.90,0
1993,2,28,-4.77,8.39,0
1993,3,1,-4.15,6.50,0.31845
1993,3,2,-5.86,6.23,0
1993,3,3,-6.49,3.03,0
1993,3,4,-7.58,4.66,0.05476
1993,3,5,-5.34,7.81,0.12798
1993,3,6,-2.87,7.14,0.14881
1993,3,7,-2.70,11.55,0.11369
1993,3,8,-1.06,13.47,0
1993,3,9,-2.05,10.34,0.34881
1993,3,10,-6.31,5.41,0.93631
1993,3,11,-10.60,0.50,11.81607
1993,3,12,-15.18,-6.22,2.37857
1993,3,13,-15.71,2.02,0.4744
1993,3,14,-8.36,7.61,0
1993,3,15,-1.48,8.40,1.7369
1993,3,16,-2.25,8.06,1.22202
1993,3,17,-6.56,6.44,0.44583
1993,3,18,-3.33,10.44,0.21905
1993,3,19,-2.69,10.09,0.05714
1993,3,20,-4.87,11.50,0.28929
1993,3,21,-3.09,8.56,0
1993,3,22,-6.31,9.35,0.32321
1993,3,23,-2.21,15.02,0
1993,3,24,0.71,17.13,0
1993,3,25,2.15,18.15,0
1993,3,26,2.41,17.44,0.68333
1993,3,27,1.36,13.04,4.47381
1993,3,28,-1.89,6.92,8.76071
1993,3,29,-1.55,7.43,10.15833
1993,3,30,-3.05,5.36,10.30357
1993,3,31,-3.07,6.20,2.28274
1993,4,1,-5.64,9.01,1.24881
1993,4,2,-1.76,12.73,2.78452
1993,4,3,-2.63,6.34,4.43333
1993,4,4,-4.82,11.96,0
1993,4,5,1.45,14.29,3.06369
1993,4,6,-1.34,9.39,6.06071
1993,4,7,-4.58,5.15,0.70417
1993,4,8,-5.30,10.37,0.32976
1993,4,9,-1.01,15.13,1.39702
1993,4,10,0.68,10.03,0.25238
1993,4,11,-1.32,13.53,6.36429
1993,4,12,-0.54,7.76,17.2006
1993,4,13,-4.53,6.17,7.95119
1993,4,14,-7.02,5.41,1.29762
1993,4,15,-4.23,6.86,0.62381
1993,4,16,-2.81,11.45,0.50774
1993,4,17,-3.60,12.01,1.26131
1993,4,18,0.95,14.02,3.1756
1993,4,19,-5.07,7.25,1.09286
1993,4,20,-4.83,5.97,0.05714
1993,4,21,-5.76,14.17,0.38155
1993,4,22,2.45,20.95,0.10774
1993,4,23,2.88,16.67,0.2875
1993,4,24,-0.94,8.47,6.21548
1993,4,25,-3.21,11.84,0.14226
1993,4,26,0.14,18.21,0
1993,4,27,3.87,16.30,1.5125
1993,4,28,1.03,15.47,0.12262
1993,4,29,-0.16,17.11,0
1993,4,30,0.65,12.07,1.47679
1993,5,1,-4.37,7.59,0.6869
1993,5,2,-5.01,12.31,0.41607
1993,5,3,0.25,16.46,0
1993,5,4,3.85,20.19,0.05833
1993,5,5,3.71,16.92,1.3006
1993,5,6,1.05,13.51,1.71964
1993,5,7,2.09,15.47,1.84881
1993,5,8,0.05,10.00,0.27679
1993,5,9,-2.37,8.97,0.3994
1993,5,10,-1.61,15.17,0
1993,5,11,-0.34,15.29,0
1993,5,12,1.18,16.66,0.24524
1993,5,13,3.66,22.13,0.04048
1993,5,14,8.13,21.09,1.68452
1993,5,15,6.29,21.60,3.51667
1993,5,16,3.75,19.44,6.65536
1993,5,17,5.48,15.18,10.4875
1993,5,18,2.38,18.23,1.72798
1993,5,19,4.23,16.52,1.36786
1993,5,20,3.90,20.07,1.50774
1993,5,21,7.57,22.84,1.24167
1993,5,22,7.33,20.47,0.875
1993,5,23,3.50,18.80,0
1993,5,24,2.48,16.45,4.65774
1993,5,25,1.91,17.80,0.775
1993,5,26,6.78,24.19,1.31488
1993,5,27,8.24,24.76,1.54286
1993,5,28,7.63,22.40,1.20476
1993,5,29,6.84,21.17,0.72202
1993,5,30,6.67,20.52,0.00357
1993,5,31,5.82,23.93,0
1993,6,1,7.68,23.13,0.33393
1993,6,2,5.02,19.22,3.95119
1993,6,3,3.09,14.48,5.37917
1993,6,4,-1.39,14.34,0.27321
1993,6,5,2.65,20.91,0.03333
1993,6,6,7.69,22.86,0.35119
1993,6,7,3.78,13.97,5.49345
1993,6,8,0.99,14.88,0.34405
1993,6,9,1.85,16.25,1.13869
1993,6,10,2.97,20.04,0.30595
1993,6,11,7.05,23.92,0
1993,6,12,8.22,25.10,0
1993,6,13,7.47,21.43,0
1993,6,14,6.55,24.62,0.32321
1993,6,15,9.73,27.99,0
1993,6,16,9.97,26.18,4.35536
1993,6,17,5.17,17.02,26.10476
1993,6,18,3.97,14.16,11.97143
1993,6,19,2.01,21.00,0
1993,6,20,6.88,24.09,0.19345
1993,6,21,10.46,25.91,1.125
1993,6,22,8.66,24.56,0
1993,6,23,9.96,23.46,0.00714
1993,6,24,2.94,19.46,0
1993,6,25,5.28,21.98,0
1993,6,26,7.14,25.66,0
1993,6,27,10.07,28.06,0
1993,6,28,10.45,28.20,0.2619
1993,6,29,11.86,27.78,0
1993,6,30,8.80,25.30,0
1993,7,1,8.70,27.19,0
1993,7,2,10.11,28.76,0.61905
1993,7,3,10.58,25.18,0.96488
1993,7,4,3.83,19.66,1.31071
1993,7,5,3.47,19.53,0.73214
1993,7,6,5.04,23.94,0
1993,7,7,7.23,24.89,0.56786
1993,7,8,11.03,26.98,0.83095
1993,7,9,7.91,26.11,0.01905
1993,7,10,9.35,28.46,0
1993,7,11,7.35,24.49,5.57798
1993,7,12,8.63,27.28,3.125
1993,7,13,9.52,25.60,4.975
1993,7,14,7.99,24.50,2.38631
1993,7,15,9.05,27.21,0.03214
1993,7,16,9.89,27.44,0
1993,7,17,11.47,23.86,1.0744
1993,7,18,7.97,25.06,0
1993,7,19,8.55,25.84,0.00357
1993,7,20,9.39,25.99,0.80417
1993,7,21,8.84,27.29,0.86667
1993,7,22,8.26,25.41,0
1993,7,23,9.63,23.85,0.09167
1993,7,24,9.89,20.42,0.05774
1993,7,25,6.11,25.47,0.04762
1993,7,26,10.66,27.99,0
1993,7,27,8.41,23.57,0
1993,7,28,7.96,27.11,0.59583
1993,7,29,12.27,30.04,0.95179
1993,7,30,12.89,28.79,1.21012
1993,7,31,12.15,28.48,0.35893
1993,8,1,11.77,24.33,0
1993,8,2,7.86,22.65,0.44405
1993,8,3,4.41,15.93,0.97679
1993,8,4,4.60,23.73,2.1131
1993,8,5,7.64,19.71,8.71071
1993,8,6,6.67,22.88,1.0006
1993,8,7,8.24,25.25,0.21369
1993,8,8,9.96,25.71,0.0119
1993,8,9,10.61,25.67,1.10119
1993,8,10,11.43,24.99,1.40238
1993,8,11,9.57,24.43,0.72381
1993,8,12,10.34,24.52,0.50952
1993,8,13,8.74,26.43,0.37321
1993,8,14,11.54,24.72,0.81905
1993,8,15,9.40,24.11,0
1993,8,16,9.22,25.81,0.66786
1993,8,17,10.90,26.18,0.62321
1993,8,18,12.01,25.21,0.01667
1993,8,19,10.01,23.78,0.4131
1993,8,20,9.55,24.39,2.49048
1993,8,21,10.44,23.58,2.15952
1993,8,22,8.92,21.41,0.17679
1993,8,23,7.20,23.89,0.02976
1993,8,24,9.09,26.51,0
1993,8,25,10.59,27.49,1.62917
1993,8,26,10.91,21.55,1.97738
1993,8,27,7.25,20.57,0.06369
1993,8,28,6.97,22.73,0.13393
1993,8,29,7.71,24.26,0.01786
1993,8,30,5.00,16.48,0.03214
1993,8,31,2.74,19.68,0.12143
1993,9,1,7.38,23.12,2.88155
1993,9,2,6.15,16.83,2.81905
1993,9,3,2.71,24.27,0.025
1993,9,4,8.81,24.22,0.59524
1993,9,5,8.30,20.83,1.97024
1993,9,6,4.03,19.13,4.38214
1993,9,7,6.66,18.15,5.95655
1993,9,8,3.32,20.33,0.02619
1993,9,9,7.59,21.54,0
1993,9,10,5.24,22.91,0.17857
1993,9,11,8.85,25.69,0
1993,9,12,10.17,25.65,2.84345
1993,9,13,-2.92,15.21,24.42202
1993,9,14,-5.49,12.64,0.25119
1993,9,15,0.85,19.77,0.02738
1993,9,16,5.90,18.66,1.16905
1993,9,17,2.40,18.11,10.93036
1993,9,18,1.31,11.55,8.95357
1993,9,19,0.74,15.88,0.02619
1993,9,20,2.79,19.29,0.00952
1993,9,21,6.11,22.55,0.54524
1993,9,22,4.33,15.46,0.74881
1993,9,23,3.57,16.39,0
1993,9,24,3.06,16.66,0.23571
1993,9,25,2.08,17.88,0.00714
1993,9,26,2.14,14.51,0.62143
1993,9,27,3.23,21.46,0
1993,9,28,6.56,19.32,0
1993,9,29,3.59,19.49,0.12738
1993,9,30,6.02,22.21,0
1993,10,1,5.06,18.07,0.00714
1993,10,2,1.28,15.86,0
1993,10,3,2.36,20.56,0.10595
1993,10,4,5.70,22.25,0.00357
1993,10,5,6.17,22.78,0
1993,10,6,6.62,23.32,0
1993,10,7,5.40,15.88,2.55238
1993,10,8,-3.24,8.32,1.41845
1993,10,9,-6.21,5.93,1.70952
1993,10,10,-3.53,8.63,0.62619
1993,10,11,-1.88,15.64,0.01964
1993,10,12,2.78,13.80,0.91131
1993,10,13,1.96,14.02,0.07738
1993,10,14,1.63,15.49,1.87202
1993,10,15,0.22,13.82,0.71786
1993,10,16,0.64,10.44,5.30833
1993,10,17,-0.18,7.29,10.83095
1993,10,18,-1.45,6.32,7.07798
1993,10,19,-3.84,11.12,0
1993,10,20,-1.99,7.15,0.64821
1993,10,21,-3.30,13.92,0
1993,10,22,-0.05,15.16,0.06726
1993,10,23,2.52,14.39,0.08929
1993,10,24,0.44,15.46,0.06607
1993,10,25,0.23,10.49,1.91131
1993,10,26,-5.48,3.25,1.43333
1993,10,27,-7.72,10.90,0.72857
1993,10,28,-2.63,10.34,7.97917
1993,10,29,-14.75,-0.54,9.86905
1993,10,30,-15.97,2.11,0.03036
1993,10,31,-5.39,12.06,0
1993,11,1,-3.02,8.70,1.84286
1993,11,2,-8.28,4.92,1.65952
1993,11,3,-2.76,12.32,0
1993,11,4,-6.05,4.08,4.65298
1993,11,5,-10.17,-3.70,3.84464
1993,11,6,-11.71,4.77,0.21071
1993,11,7,-8.58,2.50,0
1993,11,8,-8.60,3.38,0.07857
1993,11,9,-6.36,6.75,0.04643
1993,11,10,-4.86,10.72,0
1993,11,11,-0.76,9.56,2.11786
1993,11,12,-3.91,2.47,8.91071
1993,11,13,-4.71,2.27,0.65119
1993,11,14,-9.46,-1.57,10.24881
1993,11,15,-9.89,4.31,0
1993,11,16,-7.22,5.95,0
1993,11,17,-5.91,6.43,0
1993,11,18,-3.29,8.50,0.01548
1993,11,19,-8.81,1.97,0.69048
1993,11,20,-7.50,7.45,0.01548
1993,11,21,-4.22,9.73,0.03452
1993,11,22,-0.80,10.31,1.12321
1993,11,23,-12.09,3.53,5.41429
1993,11,24,-17.78,-9.86,2.00357
